tweet
"@LeilaGermano @jairbolsonaro Brasil campeão de exportação em 2022 dados de abril de 2022 marcando ganho de 22% em importação de commodities, mas cadê o dinheiro ? Pior ainda por que exportar tanto sendo que o mundo enfrenta uma crise criada através da guerra da Ucrânia contra a Rússia ?"
"@JovemPanNews Q desgraça é essa de solenidade, para quem foi se meter em guerra de Rússia e Ucrânia? O Brasil tá sob ataque comunista, mas o bundão, ñ tava vendo nada de errado nisso?"
"RT @correio: Biden elogia a democracia do Brasil e os esforços para preservar a Amazônia

Bolsonaro enalteceu postura do líder americano e…"
"O senador José Serra escreveu um importante artigo analisando a situação do mundo com a guerra entre em Rússia e Ucrânia. No texto ""O Brasil diante da crise de segurança global, Serra analisa a postura da diplomacia brasileira. Acesse https://t.co/A9GKCeGKAl e leia o artigo. https://t.co/QjoM2yXQEv"
RT @AlessandraBrvna: @CNNBrasil Quem sancionou a Rússia? Quem provocou a guerra na fronteira com a Rússia? Quem inflou o ódio nos ucraniano…
"@govbrazil @BrazilinUSA @SummitAmericas @Brazil_UN_NY @Brasil_OEA @Itamaraty_EN @minsaude @JusticaGovBR @mmeioambiente @UN @Mapa_Brasil Tivemos 14 anos de Governo do PT, Lula e Dilma deixaram às Estatais no vermelho e o país com 14 milhões de desempregados. Hoje, mesmo com 2 anos de Pandemia e os reflexos da Guerra entre Rússia e Ucrânia, nós testamos melhor do quê Dilma deixou. #BolsonaroReeleitoEm2022"
"Biden elogia a democracia do Brasil e os esforços para preservar a Amazônia

Bolsonaro enalteceu postura do líder americano e lamentou a guerra entre a Ucrânia e a Rússia, disse que o Brasil manteve uma posição de equilíbrio
https://t.co/jNcqGhr4xJ https://t.co/4UWl9w08IR"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
@CNNBrasil Quem sancionou a Rússia? Quem provocou a guerra na fronteira com a Rússia? Quem inflou o ódio nos ucranianos contra os russos e quem falava russo na Ucrânia da mesma forma que Hitler fez com os judeus? CNN deveria ser banida do Brasil
"Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia https://t.co/hjkcS9SXJl"
"RT @campeotti: "" A Russia só quer respeito.""
 Kay-Achim Schönbach

🇧🇷🇩🇪👍

https://t.co/XhVAp4h9Ev…

https://t.co/lfRyZsg5Nd…

https://t.co/…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @montesebrasil: Nesta sexta-feira o Instituto Montese analisa os 100 Dias de Guerra na Ucrânia depois da invasão russa.
Os debatedores s…"
"Pela primeira vez, a Rússia revela em detalhes como funcionam seus drones kamikazes 

#Guerra #Russia #GuerraUcrania #GuerraRussia #Russia #Ucrania #Brasil https://t.co/RihKL6inxZ"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @MarcosQuezado1: Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.c…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
"RT @MarcosQuezado1: Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.c…"
"RT @MarcosQuezado1: Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.c…"
"RT @MarcosQuezado1: Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.c…"
"RT @MarcosQuezado1: Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.c…"
"RT @MarcosQuezado1: Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.c…"
"Em agenda com Biden, Bolsonaro diz que Brasil está à disposição para construir saída para guerra na Ucrânia
https://t.co/0g0E8RpIe6"
"RT @Metropoles: ⏯️ Zoológico da Ucrânia recebe animais resgatados durante a guerra.

Zoológico de Odessa acolhe animais de zonas de guerra…"
"Nesta sexta-feira o Instituto Montese analisa os 100 Dias de Guerra na Ucrânia depois da invasão russa.
Os debatedores serão os jornalistas @madeleinelacsko e Daniel Zukko. A abertura será realizada pelo Senador @Sen_Oriovisto
#Ucrânia #Guerra #Brasil #Montese #Debate #Russia https://t.co/StowXyjnon"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"Dia 106 da guerra-resumo.

#Guerra #Russia #GuerraUcrania #GuerraRussia #Russia #Ucrania #Brasil https://t.co/BEpBRt7UzB"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"RT @JovemPanNews: 📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que qu…"
"📌 Saiba mais no link:

No primeiro encontro bilateral com presidente dos EUA, mandatário brasileiro também afirmou que quer ‘eleições limpas e auditáveis’

https://t.co/tCUBUXwjhM"
"RT @CNNBrasil: O Ministério das Relações Exteriores recebeu, por meio da Embaixada do Brasil em Kiev, capital da Ucrânia, a confirmação da…"
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
"RT @Estadao: Brasileiro que lutava na guerra da Ucrânia morreu, confirma embaixada do Brasil em Kiev https://t.co/tgAkYezNgv -via @EstadaoI…"
"Com a guerra entre Ucrânia e Rússia, Brasil despontará como seleiro alimentício para todo o mumdo."
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
"@Djan00392004 @revistaoeste Não seja idiota, não defeque pelos dedos. 

A guerra não é entre Ucrânia e Rússia. É o Ocidente contra os russos que são estão querendo tomar o ocidente, começando pela Ucrânia. 

Eu não estou lá porque se eu largar minha mãe no Brasil ela morre de fome."
"Forças russas em Donbass hoje.

#Guerra #Russia #GuerraUcrania #GuerraRussia #Russia #Ucrania #Brasil https://t.co/cQFx3KsA1I"
"RT @CNNBrasil: O Ministério das Relações Exteriores recebeu, por meio da Embaixada do Brasil em Kiev, capital da Ucrânia, a confirmação da…"
"Os #fertilizantes que têm sido importados ainda em grande parte da Rússia devem garantir o plantio de grãos do #Brasil na #safra 2022/23, que se inicia em setembro, apesar das incertezas globais relativas à guerra na Ucrânia.

- https://t.co/1YzBP4YULQ https://t.co/0RWMIHX39T"
"O Ministério das Relações Exteriores confirmou a morte do brasileiro André Luis Hack Bahi, de 44 anos de idade, na Ucrânia, na guerra com a Rússia. Bahi integrava as https://t.co/pFMdDirL45 https://t.co/1Ip5mjEBr3"
"De acordo com o Itamaraty, a confirmação veio da Embaixada do Brasil em Kiev.  https://t.co/js9LTFmB4Q"
"RT @Metropoles: ⏯️ Zoológico da Ucrânia recebe animais resgatados durante a guerra.

Zoológico de Odessa acolhe animais de zonas de guerra…"
"RT @CNNBrasil: O Ministério das Relações Exteriores recebeu, por meio da Embaixada do Brasil em Kiev, capital da Ucrânia, a confirmação da…"
"RT @Metropoles: ⏯️ Zoológico da Ucrânia recebe animais resgatados durante a guerra.

Zoológico de Odessa acolhe animais de zonas de guerra…"
"RT @Metropoles: ⏯️ Zoológico da Ucrânia recebe animais resgatados durante a guerra.

Zoológico de Odessa acolhe animais de zonas de guerra…"
"⏯️ Zoológico da Ucrânia recebe animais resgatados durante a guerra.

Zoológico de Odessa acolhe animais de zonas de guerra na Ucrânia onde a luta contra a Rússia é mais intensa. (via: @dw_brasil) 

Leia: https://t.co/1GCMeVhVRD https://t.co/cZK7DCq0jy"
"RT @Estadao: Brasileiro que lutava na guerra da Ucrânia morreu, confirma embaixada do Brasil em Kiev https://t.co/tgAkYezNgv -via @EstadaoI…"
"RT @Estadao: Brasileiro que lutava na guerra da Ucrânia morreu, confirma embaixada do Brasil em Kiev https://t.co/tgAkYezNgv -via @EstadaoI…"
"RT @depjesse: Josef Schmidhuber, economista contratado pela ONU para avaliar as consequências da guerra na Ucrânia, afirmou que a crise ali…"
